"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Taldo11",4.17827069732794e-91,0.269237371036217,0.981,0.883,7.9006920615774e-87,"7","Taldo1"
"Ccnb2",4.46307827007692e-91,0.280079389826906,0.834,0.596,8.43923470088845e-87,"7","Ccnb2"
"Trp53",4.4063652347159e-90,0.266708670134854,0.783,0.531,8.33199602232429e-86,"7","Trp53"
"Fscn1",1.90258624057577e-89,0.275007513687934,0.984,0.883,3.59760032230472e-85,"7","Fscn1"
"Sox41",2.56656479478112e-87,0.252342477618989,0.725,0.447,4.85311737045162e-83,"7","Sox4"
"Ube2a1",6.23715509737071e-87,0.256122594034224,0.996,0.957,1.17938365736183e-82,"7","Ube2a"
"Ube2z",1.40430110304581e-84,0.265306904136011,0.908,0.778,2.65539295574933e-80,"7","Ube2z"
"Tyms1",9.08903555778745e-83,0.274839619763689,0.885,0.702,1.71864573362203e-78,"7","Tyms"
"Nrk",2.24058673268169e-80,0.250834998886006,0.997,0.927,4.23672545282781e-76,"7","Nrk"
"Cep164",5.46672029108116e-78,0.256222555412183,0.944,0.785,1.03370213984054e-73,"7","Cep164"
"Lig11",2.20271057552257e-76,0.261429999320113,0.907,0.728,4.16510542725562e-72,"7","Lig1"
"Cdca33",1.35119537616848e-75,0.255092149533307,0.938,0.746,2.55497533679698e-71,"7","Cdca3"
"Hn13",2.06631532329816e-74,0.258016813079977,0.981,0.913,3.90719564482448e-70,"7","Hn1"
"Tex19.11",1.12769036809865e-73,0.278031503506964,0.965,0.87,2.13234971703774e-69,"7","Tex19.1"
"Lypla21",4.38043826426242e-73,0.257979940415735,0.852,0.693,8.28297071389382e-69,"7","Lypla2"
"Sap18",4.92630600453493e-71,0.261327195425334,0.971,0.881,9.3151520239751e-67,"7","Sap18"
"Cdc202",9.00881387955532e-69,0.284576251105565,0.791,0.567,1.70347661648512e-64,"7","Cdc20"
"Psma6",1.16133871497893e-67,0.25257717928833,0.981,0.917,2.19597537615367e-63,"7","Psma6"
"H2-D11",5.95618467017133e-65,0.262050609532151,0.874,0.666,1.1262549592827e-60,"7","H2-D1"
"Ccnd33",7.13890207605774e-45,0.257887321149146,0.957,0.85,1.34989499356176e-40,"7","Ccnd3"
"Gm424182",5.19649230269507e-28,0.316564754245197,0.951,0.891,9.8260472951661e-24,"7","Gm42418"
"Hist1h2ap",3.58871871710364e-18,0.375480946544257,0.544,0.444,6.78590822217127e-14,"7","Hist1h2ap"
"Ldhb1",0,1.21559234507785,0.976,0.523,0,"8","Ldhb"
"Crip2",0,1.20445741674226,0.989,0.435,0,"8","Crip2"
"Tnfaip2",0,1.14554548226392,0.964,0.171,0,"8","Tnfaip2"
"Exoc3l41",0,1.07165675086789,0.989,0.317,0,"8","Exoc3l4"
"Tmem37",0,1.06914496524982,0.999,0.633,0,"8","Tmem37"
"Acaa1a",0,1.03219919038392,0.984,0.694,0,"8","Acaa1a"
"Unc119",0,0.989830994582844,0.981,0.537,0,"8","Unc119"
"Esam",0,0.988632812182755,0.981,0.354,0,"8","Esam"
"Nup62cl1",0,0.972545012508937,0.997,0.749,0,"8","Nup62cl"
"Htatsf1",0,0.971186921992391,0.995,0.754,0,"8","Htatsf1"
"Tmsb4x1",0,0.968335644316225,1,0.991,0,"8","Tmsb4x"
"Sdc11",0,0.954012410988725,0.996,0.686,0,"8","Sdc1"
"Rhox12",0,0.945877160879374,0.779,0.106,0,"8","Rhox12"
"Limd2",0,0.943084125865161,0.958,0.447,0,"8","Limd2"
"Tspo1",0,0.935241152093461,0.987,0.693,0,"8","Tspo"
"Hand1",0,0.924683268832447,1,0.613,0,"8","Hand1"
"Gale",0,0.923634315713193,0.983,0.63,0,"8","Gale"
"Gnas",0,0.908562720983853,0.995,0.846,0,"8","Gnas"
"Brd3",0,0.903084462563651,0.998,0.861,0,"8","Brd3"
"Oaf",0,0.899707546563962,0.989,0.692,0,"8","Oaf"
"Tubb31",0,0.896778381595879,0.877,0.191,0,"8","Tubb3"
"Dbi",0,0.889496842143942,1,0.994,0,"8","Dbi"
"Krt191",0,0.844480613604742,0.999,0.958,0,"8","Krt19"
"Muc1",0,0.830456893599766,0.841,0.051,0,"8","Muc1"
"Rhox93",0,0.820820153389647,1,0.912,0,"8","Rhox9"
"Gm91123",0,0.820077952774418,0.994,0.739,0,"8","Gm9112"
"Hmgn11",0,0.810483306388648,1,0.93,0,"8","Hmgn1"
"Rnd21",0,0.809792836604243,0.966,0.484,0,"8","Rnd2"
"Fthl17a",0,0.809770042242971,0.998,0.926,0,"8","Fthl17a"
"Fn1",0,0.80722526887189,0.989,0.395,0,"8","Fn1"
"Nucb2",0,0.807191022480703,0.921,0.267,0,"8","Nucb2"
"Slc39a14",0,0.78779730461772,0.928,0.27,0,"8","Slc39a14"
"Hmgn22",0,0.787269224124991,0.999,0.943,0,"8","Hmgn2"
"Rhox63",0,0.785157008741351,1,0.947,0,"8","Rhox6"
"Krt81",0,0.780635260874806,1,0.994,0,"8","Krt8"
"3830417A13Rik3",0,0.7740841432273,0.995,0.733,0,"8","3830417A13Rik"
"Slc6a2",0,0.76527028573653,0.819,0.073,0,"8","Slc6a2"
"Rbms2",0,0.755980228730267,0.975,0.705,0,"8","Rbms2"
"Shisa5",0,0.754096489193004,0.973,0.526,0,"8","Shisa5"
"Adgrf5",0,0.752245347052696,0.981,0.537,0,"8","Adgrf5"
"Phactr12",0,0.751399358627773,0.997,0.746,0,"8","Phactr1"
"Atp1b11",0,0.748152681406477,0.956,0.621,0,"8","Atp1b1"
"Alpl1",0,0.74251986084889,0.955,0.392,0,"8","Alpl"
"Prdx4",0,0.742439789918909,0.959,0.777,0,"8","Prdx4"
"Sin3b2",0,0.725822610547856,1,0.978,0,"8","Sin3b"
"Tgm22",0,0.713418344639182,0.988,0.677,0,"8","Tgm2"
"Bbx1",0,0.711535528019189,0.987,0.623,0,"8","Bbx"
"Mfsd2a",0,0.695347661947306,0.889,0.179,0,"8","Mfsd2a"
"Mdk3",0,0.691075009116948,0.867,0.415,0,"8","Mdk"
"Las1l3",0,0.681231643331242,0.997,0.884,0,"8","Las1l"
"Ube2a2",0,0.676643606599495,0.998,0.955,0,"8","Ube2a"
"Dynll1",0,0.673182738030633,1,0.996,0,"8","Dynll1"
"Trpv2",0,0.671894933254037,0.898,0.205,0,"8","Trpv2"
"Fam83d",0,0.665208425553018,0.85,0.136,0,"8","Fam83d"
"Btg21",0,0.660356294656416,0.979,0.549,0,"8","Btg2"
"Atp5g12",0,0.658762996152948,1,0.995,0,"8","Atp5g1"
"Chst131",0,0.655614403944211,0.894,0.38,0,"8","Chst13"
"Sfn",0,0.644382820511015,0.986,0.825,0,"8","Sfn"
"Gm648",0,0.64378211570102,0.803,0.183,0,"8","Gm648"
"Tpm2",0,0.638494293929269,0.994,0.849,0,"8","Tpm2"
"Mettl26",0,0.632182042922156,0.895,0.489,0,"8","Mettl26"
"Mta3",0,0.625716203975473,0.956,0.664,0,"8","Mta3"
"Atp1a11",0,0.624548223081614,0.99,0.83,0,"8","Atp1a1"
"F11r",0,0.623430754619786,0.934,0.461,0,"8","F11r"
"Trap1a",0,0.615181030359555,0.997,0.947,0,"8","Trap1a"
"Lad1",0,0.614842500716902,0.924,0.423,0,"8","Lad1"
"H193",0,0.612383618510942,1,0.989,0,"8","H19"
"Adgrg1",0,0.605820413568747,0.896,0.324,0,"8","Adgrg1"
"Snx101",0,0.604360063892917,0.95,0.534,0,"8","Snx10"
"Hsd17b4",0,0.603400645915673,0.886,0.399,0,"8","Hsd17b4"
"Homer2",0,0.596232171705734,0.981,0.36,0,"8","Homer2"
"Sept41",0,0.593718715634125,0.866,0.249,0,"8","Sept4"
"Rrbp1",0,0.587972952451755,0.997,0.935,0,"8","Rrbp1"
"Dynll21",0,0.584614377387975,0.996,0.962,0,"8","Dynll2"
"Fhl2",0,0.58392852057373,0.923,0.472,0,"8","Fhl2"
"Hmgcl1",0,0.582330993903287,0.946,0.658,0,"8","Hmgcl"
"Arhgef61",0,0.574747152643246,0.905,0.346,0,"8","Arhgef6"
"Ubxn11",0,0.574179531354305,1,0.959,0,"8","Ubxn1"
"Ogt",0,0.569341046018641,0.934,0.647,0,"8","Ogt"
"Ezr",0,0.567402355408315,0.994,0.861,0,"8","Ezr"
"Csrp21",0,0.566352706665597,0.959,0.682,0,"8","Csrp2"
"Plpp12",0,0.564602703561349,0.918,0.53,0,"8","Plpp1"
"Hsd17b2",0,0.561036023861952,0.76,0.229,0,"8","Hsd17b2"
"Slc38a42",0,0.554733142456429,0.991,0.844,0,"8","Slc38a4"
"Rbms1",0,0.547892380434315,0.999,0.873,0,"8","Rbms1"
"Prr51",0,0.547781050774455,0.941,0.543,0,"8","Prr5"
"Rdx1",0,0.546359883350789,0.995,0.899,0,"8","Rdx"
"Clic11",0,0.54566548676803,0.975,0.734,0,"8","Clic1"
"Med21",0,0.542013914667332,0.981,0.815,0,"8","Med21"
"Tagln2",0,0.53766994470966,1,0.987,0,"8","Tagln2"
"Dbnl",0,0.537375946707342,0.947,0.69,0,"8","Dbnl"
"Csnk1e",0,0.536262630876819,0.91,0.474,0,"8","Csnk1e"
"Cyb5r31",0,0.53414434141954,0.997,0.843,0,"8","Cyb5r3"
"Pdlim2",0,0.532992534408403,0.953,0.602,0,"8","Pdlim2"
"Ctdspl",0,0.529047038327058,0.888,0.39,0,"8","Ctdspl"
"Dnaja11",0,0.522124479706443,1,0.981,0,"8","Dnaja1"
"Trp53i11",0,0.522073375521741,0.821,0.249,0,"8","Trp53i11"
"Atp2b1",0,0.520750173663607,0.967,0.76,0,"8","Atp2b1"
"Fscn11",0,0.519924447688407,0.992,0.879,0,"8","Fscn1"
"N4bp2",0,0.519008665512147,0.952,0.646,0,"8","N4bp2"
"Chd7",0,0.517230174598135,0.906,0.446,0,"8","Chd7"
"Apoc12",0,0.506987529052516,0.793,0.314,0,"8","Apoc1"
"Unc119b",0,0.504473829384191,0.901,0.463,0,"8","Unc119b"
"Marcks1",0,0.500833642340108,0.932,0.46,0,"8","Marcks"
"Eps8l21",0,0.498717619871452,0.968,0.668,0,"8","Eps8l2"
"Cep1641",0,0.496907075350924,0.983,0.777,0,"8","Cep164"
"Slc9a3r12",0,0.496494869215233,0.915,0.488,0,"8","Slc9a3r1"
"Fbxo211",0,0.496274425180551,0.888,0.38,0,"8","Fbxo21"
"Fdx1",0,0.495827003164115,0.993,0.844,0,"8","Fdx1"
"Rflnb1",0,0.494302439444759,0.803,0.206,0,"8","Rflnb"
"Pacsin3",0,0.490248117597552,0.744,0.127,0,"8","Pacsin3"
"Ube2h",0,0.489399392814749,0.907,0.541,0,"8","Ube2h"
"Podxl",0,0.488490147899993,0.88,0.344,0,"8","Podxl"
"Ghrh",0,0.488040831553358,0.661,0.106,0,"8","Ghrh"
"Plpp3",0,0.482769873612064,0.866,0.46,0,"8","Plpp3"
"Slc45a41",0,0.481839345711606,0.801,0.234,0,"8","Slc45a4"
"Vat1",0,0.480733415344258,0.88,0.398,0,"8","Vat1"
"Tnfrsf1a",0,0.480254614919109,0.863,0.431,0,"8","Tnfrsf1a"
"Jup",0,0.475888934229864,0.993,0.868,0,"8","Jup"
"9930012K11Rik",0,0.475715639703877,0.72,0.161,0,"8","9930012K11Rik"
"Timp12",0,0.466748308648799,0.695,0.225,0,"8","Timp1"
"Kit",0,0.465019814133764,0.734,0.148,0,"8","Kit"
"Prkch",0,0.461978278632467,0.895,0.427,0,"8","Prkch"
"Adgrg6",0,0.451018609755072,0.762,0.225,0,"8","Adgrg6"
"Shisa4",0,0.446716008135717,0.739,0.296,0,"8","Shisa4"
"Nt5dc21",0,0.446261765730368,0.833,0.416,0,"8","Nt5dc2"
"Mgll",0,0.444189003205988,0.752,0.196,0,"8","Mgll"
"Lifr",0,0.439197998775635,0.835,0.252,0,"8","Lifr"
"Ppfibp21",0,0.436434552535758,0.817,0.259,0,"8","Ppfibp2"
"Slc7a1",0,0.424602260502921,0.848,0.436,0,"8","Slc7a1"
"Txnip",0,0.423273494211285,0.741,0.212,0,"8","Txnip"
"Gdpd5",0,0.422450516141135,0.76,0.231,0,"8","Gdpd5"
"Tmem86a",0,0.419161272447935,0.687,0.162,0,"8","Tmem86a"
"Slc52a2",0,0.418527381367245,0.782,0.329,0,"8","Slc52a2"
"Tcf12",0,0.416329860304928,0.882,0.493,0,"8","Tcf12"
"Aldh3b2",0,0.416127089558327,0.709,0.216,0,"8","Aldh3b2"
"Magi3",0,0.414003701017434,0.724,0.201,0,"8","Magi3"
"Atp5h1",0,0.413858521399998,1,0.991,0,"8","Atp5h"
"Fnd3c2",0,0.410485250450107,0.526,0.081,0,"8","Fnd3c2"
"St6galnac2",0,0.410407588676655,0.769,0.32,0,"8","St6galnac2"
"Grasp",0,0.410054031570489,0.622,0.064,0,"8","Grasp"
"Stra6",0,0.405208445432613,0.703,0.121,0,"8","Stra6"
"Fam65a",0,0.400931519825233,0.758,0.295,0,"8","Fam65a"
"Gja4",0,0.398656252733105,0.639,0.145,0,"8","Gja4"
"Susd3",0,0.394460195809794,0.608,0.071,0,"8","Susd3"
"1700025G04Rik",0,0.394219154958903,0.947,0.557,0,"8","1700025G04Rik"
"Cited1",0,0.393085644440607,0.829,0.278,0,"8","Cited1"
"Apobr",0,0.392439807047489,0.819,0.386,0,"8","Apobr"
"Adck5",0,0.39010652831023,0.69,0.168,0,"8","Adck5"
"Dock9",0,0.388085225501441,0.744,0.227,0,"8","Dock9"
"Tmed11",0,0.384369672188561,0.774,0.334,0,"8","Tmed1"
"Morc41",0,0.383800094771823,0.798,0.315,0,"8","Morc4"
"Slc30a1",0,0.379753696222911,0.773,0.317,0,"8","Slc30a1"
"Ccdc68",0,0.379682371131253,0.701,0.136,0,"8","Ccdc68"
"Tgfb1",0,0.373706910663329,0.592,0.135,0,"8","Tgfb1"
"4931406C07Rik",0,0.372752452887799,0.699,0.249,0,"8","4931406C07Rik"
"Tgm1",0,0.372599287198061,0.674,0.167,0,"8","Tgm1"
"Tmem106a",0,0.372390542942909,0.8,0.365,0,"8","Tmem106a"
"Rasd1",0,0.369689160727391,0.549,0.135,0,"8","Rasd1"
"Crispld21",0,0.366992047066094,0.678,0.233,0,"8","Crispld2"
"Bhlhe40",0,0.365690845968252,0.643,0.096,0,"8","Bhlhe40"
"Tanc2",0,0.360544495802772,0.742,0.301,0,"8","Tanc2"
"Bend5",0,0.360461012835544,0.697,0.13,0,"8","Bend5"
"Hsd17b11",0,0.355484805701644,0.734,0.266,0,"8","Hsd17b11"
"Chst2",0,0.347834364509628,0.649,0.162,0,"8","Chst2"
"Tmem125",0,0.34684046220693,0.574,0.141,0,"8","Tmem125"
"Hs3st1",0,0.346030074036885,0.727,0.219,0,"8","Hs3st1"
"Ccdc69",0,0.345191696494856,0.625,0.155,0,"8","Ccdc69"
"2900026A02Rik",0,0.329351738682022,0.729,0.247,0,"8","2900026A02Rik"
"Epas1",0,0.328633057186506,0.78,0.296,0,"8","Epas1"
"Tgfbr3",0,0.326680409819424,0.649,0.195,0,"8","Tgfbr3"
"Fdxr",0,0.315810020692733,0.675,0.239,0,"8","Fdxr"
"Rflna",0,0.315474801658481,0.579,0.134,0,"8","Rflna"
"Fhod1",0,0.303619612573655,0.659,0.219,0,"8","Fhod1"
"Smtn",0,0.301769576654424,0.676,0.229,0,"8","Smtn"
"Hes1",0,0.297945337392359,0.517,0.094,0,"8","Hes1"
"Gprc5c",0,0.294656491142751,0.643,0.211,0,"8","Gprc5c"
"Klc4",0,0.287173984569755,0.627,0.201,0,"8","Klc4"
"Prkce",0,0.285201800539131,0.556,0.094,0,"8","Prkce"
"Dysf",0,0.284759674644111,0.582,0.114,0,"8","Dysf"
"Adssl1",0,0.283795503755654,0.506,0.108,0,"8","Adssl1"
"Slc38a3",0,0.281636931539103,0.588,0.167,0,"8","Slc38a3"
"Nos2",0,0.281625114880831,0.519,0.058,0,"8","Nos2"
"Fzd5",0,0.273903804771538,0.444,0.079,0,"8","Fzd5"
"Mras",0,0.272171361498579,0.493,0.078,0,"8","Mras"
"Plcb4",0,0.270382959965737,0.58,0.126,0,"8","Plcb4"
"Shroom1",0,0.260877967690179,0.637,0.204,0,"8","Shroom1"
"Gpr20",0,0.256038054125258,0.459,0.091,0,"8","Gpr20"
"Eef2k",6.76428688297924e-308,0.405702712438706,0.841,0.438,1.27905900670254e-303,"8","Eef2k"
"Pcmt1",2.68712919521404e-306,0.473398832133165,0.92,0.607,5.08109259523023e-302,"8","Pcmt1"
"Dock7",4.58681369565698e-306,0.333532228270418,0.712,0.282,8.67320601711778e-302,"8","Dock7"
"Ddrgk1",1.21106823487078e-301,0.483979136558593,0.924,0.623,2.29000892531715e-297,"8","Ddrgk1"
"Rhoc",7.39342752896473e-300,0.461297009044243,0.971,0.778,1.39802321145194e-295,"8","Rhoc"
"Wnk1",5.88082163960323e-299,0.474965603781656,0.971,0.781,1.11200456383257e-294,"8","Wnk1"
"Plet1",2.05117768636475e-297,0.529138715953643,0.999,0.813,3.8785718871471e-293,"8","Plet1"
"Krt181",4.74274078884591e-297,0.633588043420858,0.998,0.99,8.96804855762873e-293,"8","Krt18"
"Hspb13",5.29741425908539e-297,0.651636883001131,1,0.971,1.00168806225046e-292,"8","Hspb1"
"AU0158362",7.26101930878527e-297,0.319322012375488,0.677,0.236,1.37298614109821e-292,"8","AU015836"
"Brwd1",1.11718496455565e-296,0.419928821026841,0.881,0.521,2.11248504947829e-292,"8","Brwd1"
"Kcnq1ot1",1.69464009446517e-296,0.567946045872086,0.928,0.614,3.2043949546242e-292,"8","Kcnq1ot1"
"Cox6b1",1.17200040825004e-294,0.34919283234827,1,0.998,2.21613557195999e-290,"8","Cox6b1"
"Ndufb72",1.18261380984311e-294,0.443113531851946,0.998,0.968,2.23620445303235e-290,"8","Ndufb7"
"Acaa2",8.74650963511496e-292,0.378608373008866,0.711,0.306,1.65387750690389e-287,"8","Acaa2"
"Pkp2",1.86274376966105e-291,0.422285081753321,0.929,0.62,3.52226219405208e-287,"8","Pkp2"
"Cox4i12",2.41308672899063e-291,0.357805819959363,1,0.999,4.56290569584839e-287,"8","Cox4i1"
"Bsg1",1.33895055683197e-288,0.376735516458419,0.999,0.983,2.53182160791358e-284,"8","Bsg"
"Krt7",2.60296029740754e-288,0.554686549586201,0.988,0.817,4.92193762636791e-284,"8","Krt7"
"Hexim1",7.82651032183022e-288,0.464204019195941,0.874,0.51,1.47991483675488e-283,"8","Hexim1"
"Serpinh1",1.15532987631332e-287,0.406781720524648,0.989,0.614,2.18461326312085e-283,"8","Serpinh1"
"Ate1",1.11009103985336e-286,0.45954384186749,0.956,0.713,2.09907114725872e-282,"8","Ate1"
"Zcchc11",1.88608643793223e-286,0.430178094126803,0.875,0.492,3.56640084548605e-282,"8","Zcchc11"
"Hrct1",6.46134861363156e-285,0.324154011272759,0.61,0.212,1.22177640935159e-280,"8","Hrct1"
"Fam89a",1.16369959332477e-284,0.463734992510728,0.946,0.549,2.20043956101781e-280,"8","Fam89a"
"Ing1",1.79371613771264e-282,0.48714510863297,0.944,0.679,3.39173784480083e-278,"8","Ing1"
"mt-Nd41",2.12776894359346e-282,0.461756157317815,1,0.983,4.02339829544088e-278,"8","mt-Nd4"
"Tecr",9.84995900226136e-282,0.549674900560462,0.953,0.741,1.8625287477376e-277,"8","Tecr"
"Dusp5",5.82934248215436e-280,0.320574598275879,0.663,0.253,1.10227036995057e-275,"8","Dusp5"
"Plec",1.27969108198764e-279,0.474489343102857,0.895,0.574,2.41976786693043e-275,"8","Plec"
"Irx32",7.74711306304407e-279,0.479190540679908,0.946,0.633,1.464901609091e-274,"8","Irx3"
"Zwint",5.73055876717297e-278,0.432382899297633,0.995,0.945,1.08359135728474e-273,"8","Zwint"
"Gnb21",2.9868376461877e-275,0.428456323123731,1,0.982,5.64781130517633e-271,"8","Gnb2"
"mt-Cytb1",1.54173859043419e-273,0.448568505583256,1,0.989,2.91527350065201e-269,"8","mt-Cytb"
"Cd3201",4.16851260384077e-273,0.438454277981721,0.955,0.72,7.88224048260252e-269,"8","Cd320"
"Ubb",1.02012518297651e-268,0.466223592875253,1,0.999,1.92895470849028e-264,"8","Ubb"
"Git21",6.52172553881245e-266,0.394915113923697,0.901,0.545,1.23319308213405e-261,"8","Git2"
"Rmdn3",7.24619489277567e-264,0.403557188596222,0.901,0.589,1.37018299227495e-259,"8","Rmdn3"
"Zfp667",1.84346855556893e-260,0.406077322472456,0.892,0.55,3.48581469172529e-256,"8","Zfp667"
"Rgcc2",4.83619013394327e-260,0.510206947974147,0.991,0.762,9.14475192427333e-256,"8","Rgcc"
"Gnai2",5.46544528154103e-259,0.407110334840676,0.999,0.947,1.03346104828659e-254,"8","Gnai2"
"Metrnl1",1.66064974441539e-258,0.257184539200916,0.61,0.202,3.14012260171506e-254,"8","Metrnl"
"Myd88",6.45663204015698e-256,0.36564545876037,0.803,0.43,1.22088455247328e-251,"8","Myd88"
"Hagh1",9.71055447537237e-256,0.471533223732459,0.828,0.461,1.83616874574816e-251,"8","Hagh"
"Hmgn51",3.13382891974281e-255,0.502298513426133,0.999,0.928,5.92575710434169e-251,"8","Hmgn5"
"Ddr1",6.09712353759695e-253,0.366432734329367,0.809,0.416,1.15290508972421e-248,"8","Ddr1"
"Cdh3",8.99597958177279e-253,0.417998875497658,0.932,0.639,1.70104977911742e-248,"8","Cdh3"
"Klf13",2.11248112682434e-252,0.473463048294602,0.937,0.651,3.99449056271214e-248,"8","Klf13"
"Prss82",3.96896053889148e-252,0.450423657406605,0.981,0.826,7.50490748298991e-248,"8","Prss8"
"Furin",1.41491320751112e-250,0.320232390408449,0.754,0.346,2.67545938408279e-246,"8","Furin"
"Arf51",1.54366308691753e-250,0.411142204275194,0.995,0.962,2.91891253105236e-246,"8","Arf5"
"Sh3bgrl3",1.01690043677677e-249,0.404466551756973,1,0.971,1.92285703590119e-245,"8","Sh3bgrl3"
"Kank12",1.70894152629224e-249,0.291836537491937,0.756,0.326,3.23143753206599e-245,"8","Kank1"
"Dnmt3a",1.93092112294299e-249,0.352986136434362,0.832,0.442,3.6511787513729e-245,"8","Dnmt3a"
"Tns3",8.88642530302153e-249,0.265179495816127,0.607,0.224,1.68033416054834e-244,"8","Tns3"
"Gm2a1",1.73896330930221e-247,0.440329939004064,0.995,0.857,3.28820572155955e-243,"8","Gm2a"
"Ddt1",2.8913455490685e-247,0.452257031353167,0.964,0.842,5.46724529873362e-243,"8","Ddt"
"St3gal4",5.50090273484383e-247,0.28285110240766,0.716,0.302,1.04016569813162e-242,"8","St3gal4"
"1700011M02Rik",2.00559776518232e-246,0.263026127507494,0.347,0.073,3.79238481418325e-242,"8","1700011M02Rik"
"Rhox5",5.99937121423156e-246,0.402150898206922,1,0.985,1.13442110289905e-241,"8","Rhox5"
"mt-Atp61",6.49830291491522e-245,0.393560661400914,1,0.998,1.22876409818132e-240,"8","mt-Atp6"
"Myo10",9.76784235435033e-242,0.353783616976126,0.843,0.484,1.8470013107841e-237,"8","Myo10"
"Atp5g32",8.19234785053919e-240,0.326256493897005,0.999,0.984,1.54909105505846e-235,"8","Atp5g3"
"Fam212a",2.24923624865216e-239,0.34188170839733,0.703,0.303,4.25308082257637e-235,"8","Fam212a"
"Klhl13",2.75088825559392e-235,0.417541927581161,0.981,0.775,5.20165460250254e-231,"8","Klhl13"
"Calm2",2.99845037075497e-235,0.372755550718578,0.999,0.987,5.66976980606058e-231,"8","Calm2"
"Brms1l",1.14979376531454e-234,0.266390973867495,0.681,0.3,2.17414503083327e-230,"8","Brms1l"
"mt-Co33",2.12260325025373e-233,0.45482946706997,1,0.996,4.01363048590479e-229,"8","mt-Co3"
"Liph",2.91366634057416e-233,0.320290735473366,0.771,0.355,5.50945168339167e-229,"8","Liph"
"Slc25a101",2.20859603483319e-231,0.40328322421872,0.9,0.618,4.17623424226608e-227,"8","Slc25a10"
"Acp5",9.46787204344908e-231,0.388693970269802,0.822,0.463,1.79027992469579e-226,"8","Acp5"
"Snrpn",1.04509553524087e-230,0.408349908136361,0.906,0.635,1.97617114758696e-226,"8","Snrpn"
"Add1",1.38905795059221e-229,0.335430167320147,0.824,0.492,2.62656967877481e-225,"8","Add1"
"Uaca2",3.18854123385642e-229,0.339647586944807,0.88,0.503,6.02921261909911e-225,"8","Uaca"
"Arhgef5",5.17123900758633e-229,0.304188873819561,0.697,0.317,9.778295839445e-225,"8","Arhgef5"
"Parm1",3.32521538138814e-228,0.344698528257313,0.816,0.431,6.28764976466684e-224,"8","Parm1"
"Ech11",1.30261521525235e-227,0.446136789010514,0.906,0.625,2.46311511052068e-223,"8","Ech1"
"Atp5j1",8.82980335199207e-227,0.291641904182167,1,0.996,1.66962751582818e-222,"8","Atp5j"
"Ndufa4",3.49238321275105e-225,0.321565947057737,0.999,0.994,6.60374741699096e-221,"8","Ndufa4"
"Ndufb91",9.42863863995034e-225,0.335103551208611,0.997,0.974,1.78286128042821e-220,"8","Ndufb9"
"Bcar3",2.63305260994519e-224,0.301513698898727,0.764,0.38,4.97883918014535e-220,"8","Bcar3"
"AI661453",2.81688726298129e-224,0.294160961898377,0.779,0.389,5.32645212557132e-220,"8","AI661453"
"Pik3c2a",4.87249502647939e-224,0.27616707173709,0.66,0.288,9.21340084556988e-220,"8","Pik3c2a"
"Myo1b",4.38995976973746e-222,0.35509092721332,0.867,0.553,8.30097492859657e-218,"8","Myo1b"
"Prcp",7.9586834886361e-222,0.301344942955033,0.716,0.348,1.5049074608662e-217,"8","Prcp"
"Ccdc71l",2.03450365209922e-221,0.271182634695995,0.639,0.277,3.84704295575442e-217,"8","Ccdc71l"
"Gng12",5.95227433441885e-220,0.362046741079112,0.996,0.933,1.12551555389526e-215,"8","Gng12"
"Stx4a",8.02362725983212e-220,0.35960387891161,0.929,0.695,1.51718767856166e-215,"8","Stx4a"
"4932438A13Rik",6.17992353286803e-219,0.258509614790808,0.595,0.233,1.16856174083002e-214,"8","4932438A13Rik"
"Cst31",9.64868909350563e-219,0.363257656356704,0.996,0.912,1.82447062069098e-214,"8","Cst3"
"Thap3",3.485790803959e-218,0.34766228054984,0.816,0.487,6.59128183120607e-214,"8","Thap3"
"Inf2",4.8359630072278e-216,0.332118198644767,0.749,0.392,9.14432245036704e-212,"8","Inf2"
"Mrpl14",3.74892118607767e-214,0.36865337538262,0.991,0.902,7.08883507075427e-210,"8","Mrpl14"
"Entpd1",4.09384864989501e-213,0.279644106898789,0.664,0.267,7.74105841208648e-209,"8","Entpd1"
"Cd1641",4.10799083048256e-212,0.364853672710504,0.995,0.92,7.76779986135948e-208,"8","Cd164"
"Xlr4b",1.95824497262916e-210,0.351501059900319,0.842,0.545,3.70284541874447e-206,"8","Xlr4b"
"Baz2a",3.47419073096759e-209,0.334304471811739,0.829,0.497,6.56934725318662e-205,"8","Baz2a"
